column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
16	width	C. elegans Dauer	C. elegans L3	20	20	0	6.06e-08	1.32e-07	****
16	width	C. elegans Dauer	C. elegans L4	20	20	0	6.49e-08	1.32e-07	****
16	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.56e-08	1.32e-07	****
16	width	C. elegans Dauer	C. inopinata Dauer	20	20	9	2.28e-07	3.84e-07	****
16	width	C. elegans Dauer	C. inopinata L1	20	20	201.5	0.978	0.978	ns
16	width	C. elegans Dauer	C. inopinata L2	20	20	58.5	0.000131	0.000163	***
16	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.51e-08	1.32e-07	****
16	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.45e-08	1.32e-07	****
16	width	C. elegans Dauer	C. tropicalis Dauer	20	20	175.5	0.514	0.544	ns
16	width	C. elegans L1	C. elegans L2	20	20	3.5	9.06e-08	1.68e-07	****
16	width	C. elegans L1	C. elegans L3	20	20	0	5.64e-08	1.32e-07	****
16	width	C. elegans L1	C. elegans L4	20	20	0	6.06e-08	1.32e-07	****
16	width	C. elegans L1	C. inopinata Adult	20	20	0	6.12e-08	1.32e-07	****
16	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.06e-08	1.32e-07	****
16	width	C. elegans L1	C. inopinata L1	20	20	150	0.17	0.191	ns
16	width	C. elegans L1	C. inopinata L2	20	20	20.5	1.13e-06	1.71e-06	****
16	width	C. elegans L1	C. inopinata L3	20	20	0	6.07e-08	1.32e-07	****
16	width	C. elegans L1	C. inopinata L4	20	20	0	6.01e-08	1.32e-07	****
16	width	C. elegans L1	C. tropicalis Dauer	20	20	137.5	0.09	0.103	ns
16	width	C. elegans L2	C. elegans L3	20	20	0	5.47e-08	1.32e-07	****
16	width	C. elegans L2	C. elegans L4	20	20	0	5.87e-08	1.32e-07	****
16	width	C. elegans L2	C. inopinata Adult	20	20	0	5.93e-08	1.32e-07	****
16	width	C. elegans L2	C. inopinata Dauer	20	20	74	0.000602	0.00073	***
16	width	C. elegans L2	C. inopinata L1	20	20	395.5	1.06e-07	1.86e-07	****
16	width	C. elegans L2	C. inopinata L2	20	20	233	0.375	0.401	ns
16	width	C. elegans L2	C. inopinata L3	20	20	3.5	9.92e-08	1.77e-07	****
16	width	C. elegans L2	C. inopinata L4	20	20	0	5.83e-08	1.32e-07	****
16	width	C. elegans L2	C. tropicalis Dauer	20	20	355.5	2.39e-05	3.11e-05	****
16	width	C. elegans L3	C. elegans L4	20	20	0	6.16e-08	1.32e-07	****
16	width	C. elegans L3	C. inopinata Adult	20	20	0	6.22e-08	1.32e-07	****
16	width	C. elegans L3	C. inopinata Dauer	20	20	360.5	1.28e-05	1.69e-05	****
16	width	C. elegans L3	C. inopinata L1	20	20	400	5.7e-08	1.32e-07	****
16	width	C. elegans L3	C. inopinata L2	20	20	366	7.08e-06	9.62e-06	****
16	width	C. elegans L3	C. inopinata L3	20	20	114	0.02	0.023	*
16	width	C. elegans L3	C. inopinata L4	20	20	3	9.48e-08	1.73e-07	****
16	width	C. elegans L3	C. tropicalis Dauer	20	20	390.5	2.45e-07	4.05e-07	****
16	width	C. elegans L4	C. inopinata Adult	20	20	15.5	6.3e-07	9.72e-07	****
16	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.14e-08	1.32e-07	****
16	width	C. elegans L4	C. inopinata L1	20	20	400	6.12e-08	1.32e-07	****
16	width	C. elegans L4	C. inopinata L2	20	20	400	6.63e-08	1.32e-07	****
16	width	C. elegans L4	C. inopinata L3	20	20	373	2.93e-06	4.17e-06	****
16	width	C. elegans L4	C. inopinata L4	20	20	188.5	0.765	0.791	ns
16	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.45e-08	1.32e-07	****
16	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.2e-08	1.32e-07	****
16	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.18e-08	1.32e-07	****
16	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.69e-08	1.32e-07	****
16	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.69e-08	1.32e-07	****
16	width	C. inopinata Adult	C. inopinata L4	20	20	390.5	2.68e-07	4.36e-07	****
16	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.51e-08	1.32e-07	****
16	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.68e-08	1.32e-07	****
16	width	C. inopinata Dauer	C. inopinata L2	20	20	302	0.006	0.007	**
16	width	C. inopinata Dauer	C. inopinata L3	20	20	34	6.99e-06	9.62e-06	****
16	width	C. inopinata Dauer	C. inopinata L4	20	20	1	7.09e-08	1.37e-07	****
16	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	373.5	2.58e-06	3.73e-06	****
16	width	C. inopinata L1	C. inopinata L2	20	20	25	2.06e-06	3.02e-06	****
16	width	C. inopinata L1	C. inopinata L3	20	20	0	6.14e-08	1.32e-07	****
16	width	C. inopinata L1	C. inopinata L4	20	20	0	6.07e-08	1.32e-07	****
16	width	C. inopinata L1	C. tropicalis Dauer	20	20	165.5	0.353	0.387	ns
16	width	C. inopinata L2	C. inopinata L3	20	20	21	1.34e-06	2e-06	****
16	width	C. inopinata L2	C. inopinata L4	20	20	1	7.65e-08	1.45e-07	****
16	width	C. inopinata L2	C. tropicalis Dauer	20	20	324	0.000786	0.000941	***
16	width	C. inopinata L3	C. inopinata L4	20	20	15.5	6.22e-07	9.72e-07	****
16	width	C. inopinata L3	C. tropicalis Dauer	20	20	394	1.58e-07	2.71e-07	****
16	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.4e-08	1.32e-07	****
17	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.55e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. elegans Dauer	20	20	218.5	0.624	0.638	ns
17	width	C. briggsae Dauer	C. elegans L1	20	20	289	0.016	0.018	*
17	width	C. briggsae Dauer	C. elegans L2	20	20	45.5	2.73e-05	3.6e-05	****
17	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.27e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.52e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.58e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. inopinata Dauer	20	20	13	4.29e-07	7.1e-07	****
17	width	C. briggsae Dauer	C. inopinata L1	20	20	255	0.136	0.147	ns
17	width	C. briggsae Dauer	C. inopinata L2	20	20	76	0.000789	0.000957	***
17	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.51e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.52e-08	1.27e-07	****
17	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	176.5	0.53	0.554	ns
17	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.43e-08	1.27e-07	****
17	width	C. elegans Adult	C. elegans L1	20	20	400	6.44e-08	1.27e-07	****
17	width	C. elegans Adult	C. elegans L2	20	20	400	6.27e-08	1.27e-07	****
17	width	C. elegans Adult	C. elegans L3	20	20	400	6.39e-08	1.27e-07	****
17	width	C. elegans Adult	C. elegans L4	20	20	357.5	2.1e-05	2.81e-05	****
17	width	C. elegans Adult	C. inopinata Adult	20	20	149	0.172	0.184	ns
17	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.6e-08	1.27e-07	****
17	width	C. elegans Adult	C. inopinata L1	20	20	400	6.15e-08	1.27e-07	****
17	width	C. elegans Adult	C. inopinata L2	20	20	400	6.64e-08	1.27e-07	****
17	width	C. elegans Adult	C. inopinata L3	20	20	399.5	7.15e-08	1.3e-07	****
17	width	C. elegans Adult	C. inopinata L4	20	20	358.5	1.86e-05	2.53e-05	****
17	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.37e-08	1.27e-07	****
17	width	C. elegans Dauer	C. elegans L1	20	20	271	0.054	0.06	ns
17	width	C. elegans Dauer	C. elegans L2	20	20	46	3.04e-05	3.95e-05	****
17	width	C. elegans Dauer	C. elegans L3	20	20	0	6.15e-08	1.27e-07	****
17	width	C. elegans Dauer	C. elegans L4	20	20	0	6.4e-08	1.27e-07	****
17	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.46e-08	1.27e-07	****
17	width	C. elegans Dauer	C. inopinata Dauer	20	20	14	4.87e-07	7.77e-07	****
17	width	C. elegans Dauer	C. inopinata L1	20	20	221.5	0.565	0.584	ns
17	width	C. elegans Dauer	C. inopinata L2	20	20	62	0.000186	0.000232	***
17	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.39e-08	1.27e-07	****
17	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.4e-08	1.27e-07	****
17	width	C. elegans Dauer	C. tropicalis Dauer	20	20	161	0.292	0.309	ns
17	width	C. elegans L1	C. elegans L2	20	20	0	6.04e-08	1.27e-07	****
17	width	C. elegans L1	C. elegans L3	20	20	0	6.16e-08	1.27e-07	****
17	width	C. elegans L1	C. elegans L4	20	20	0	6.41e-08	1.27e-07	****
17	width	C. elegans L1	C. inopinata Adult	20	20	0	6.47e-08	1.27e-07	****
17	width	C. elegans L1	C. inopinata Dauer	20	20	0	6.36e-08	1.27e-07	****
17	width	C. elegans L1	C. inopinata L1	20	20	139.5	0.099	0.109	ns
17	width	C. elegans L1	C. inopinata L2	20	20	13.5	4.43e-07	7.2e-07	****
17	width	C. elegans L1	C. inopinata L3	20	20	0	6.4e-08	1.27e-07	****
17	width	C. elegans L1	C. inopinata L4	20	20	0	6.41e-08	1.27e-07	****
17	width	C. elegans L1	C. tropicalis Dauer	20	20	86	0.002	0.002	**
17	width	C. elegans L2	C. elegans L3	20	20	0	6e-08	1.27e-07	****
17	width	C. elegans L2	C. elegans L4	20	20	0	6.24e-08	1.27e-07	****
17	width	C. elegans L2	C. inopinata Adult	20	20	0	6.29e-08	1.27e-07	****
17	width	C. elegans L2	C. inopinata Dauer	20	20	73	0.000576	0.000708	***
17	width	C. elegans L2	C. inopinata L1	20	20	398	7.7e-08	1.32e-07	****
17	width	C. elegans L2	C. inopinata L2	20	20	213	0.733	0.741	ns
17	width	C. elegans L2	C. inopinata L3	20	20	0.5	6.71e-08	1.27e-07	****
17	width	C. elegans L2	C. inopinata L4	20	20	0	6.24e-08	1.27e-07	****
17	width	C. elegans L2	C. tropicalis Dauer	20	20	346	7.31e-05	9.37e-05	****
17	width	C. elegans L3	C. elegans L4	20	20	2.5	9.26e-08	1.56e-07	****
17	width	C. elegans L3	C. inopinata Adult	20	20	0	6.42e-08	1.27e-07	****
17	width	C. elegans L3	C. inopinata Dauer	20	20	344	9.61e-05	0.000121	***
17	width	C. elegans L3	C. inopinata L1	20	20	400	5.89e-08	1.27e-07	****
17	width	C. elegans L3	C. inopinata L2	20	20	367	6.33e-06	8.73e-06	****
17	width	C. elegans L3	C. inopinata L3	20	20	104.5	0.01	0.011	*
17	width	C. elegans L3	C. inopinata L4	20	20	1	7.4e-08	1.32e-07	****
17	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.09e-08	1.27e-07	****
17	width	C. elegans L4	C. inopinata Adult	20	20	18.5	9.63e-07	1.41e-06	****
17	width	C. elegans L4	C. inopinata Dauer	20	20	399	7.61e-08	1.32e-07	****
17	width	C. elegans L4	C. inopinata L1	20	20	400	6.13e-08	1.27e-07	****
17	width	C. elegans L4	C. inopinata L2	20	20	400	6.62e-08	1.27e-07	****
17	width	C. elegans L4	C. inopinata L3	20	20	371.5	3.59e-06	5.1e-06	****
17	width	C. elegans L4	C. inopinata L4	20	20	189.5	0.786	0.786	ns
17	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.34e-08	1.27e-07	****
17	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.63e-08	1.27e-07	****
17	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.18e-08	1.27e-07	****
17	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.67e-08	1.27e-07	****
17	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.67e-08	1.27e-07	****
17	width	C. inopinata Adult	C. inopinata L4	20	20	384	6.78e-07	1.03e-06	****
17	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.39e-08	1.27e-07	****
17	width	C. inopinata Dauer	C. inopinata L1	20	20	400	6.07e-08	1.27e-07	****
17	width	C. inopinata Dauer	C. inopinata L2	20	20	299.5	0.007	0.008	**
17	width	C. inopinata Dauer	C. inopinata L3	20	20	31.5	5.26e-06	7.36e-06	****
17	width	C. inopinata Dauer	C. inopinata L4	20	20	0.5	7.07e-08	1.3e-07	****
17	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	384	6.33e-07	9.76e-07	****
17	width	C. inopinata L1	C. inopinata L2	20	20	25.5	2.2e-06	3.18e-06	****
17	width	C. inopinata L1	C. inopinata L3	20	20	0	6.12e-08	1.27e-07	****
17	width	C. inopinata L1	C. inopinata L4	20	20	0	6.13e-08	1.27e-07	****
17	width	C. inopinata L1	C. tropicalis Dauer	20	20	120	0.03	0.033	*
17	width	C. inopinata L2	C. inopinata L3	20	20	16.5	7.23e-07	1.08e-06	****
17	width	C. inopinata L2	C. inopinata L4	20	20	0	6.62e-08	1.27e-07	****
17	width	C. inopinata L2	C. tropicalis Dauer	20	20	311.5	0.002	0.003	**
17	width	C. inopinata L3	C. inopinata L4	20	20	15.5	6.23e-07	9.76e-07	****
17	width	C. inopinata L3	C. tropicalis Dauer	20	20	400	6.33e-08	1.27e-07	****
17	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.34e-08	1.27e-07	****
18	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.55e-08	1.39e-07	****
18	width	C. briggsae Dauer	C. elegans Dauer	20	20	135.5	0.082	0.091	ns
18	width	C. briggsae Dauer	C. elegans L1	20	20	208	0.838	0.847	ns
18	width	C. briggsae Dauer	C. elegans L2	20	20	30.5	4.47e-06	6.16e-06	****
18	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.09e-08	1.39e-07	****
18	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.45e-08	1.39e-07	****
18	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.53e-08	1.39e-07	****
18	width	C. briggsae Dauer	C. inopinata Dauer	20	20	12.5	3.94e-07	6.4e-07	****
18	width	C. briggsae Dauer	C. inopinata L1	20	20	167.5	0.382	0.395	ns
18	width	C. briggsae Dauer	C. inopinata L2	20	20	54	7.83e-05	0.000105	***
18	width	C. briggsae Dauer	C. inopinata L3	20	20	1	7.57e-08	1.49e-07	****
18	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.38e-08	1.39e-07	****
18	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	133	0.07	0.08	ns
18	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.63e-08	1.39e-07	****
18	width	C. elegans Adult	C. elegans L1	20	20	400	6.36e-08	1.39e-07	****
18	width	C. elegans Adult	C. elegans L2	20	20	400	6.29e-08	1.39e-07	****
18	width	C. elegans Adult	C. elegans L3	20	20	399.5	6.71e-08	1.39e-07	****
18	width	C. elegans Adult	C. elegans L4	20	20	343	0.000113	0.000149	***
18	width	C. elegans Adult	C. inopinata Adult	20	20	151.5	0.194	0.205	ns
18	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.49e-08	1.39e-07	****
18	width	C. elegans Adult	C. inopinata L1	20	20	400	6.16e-08	1.39e-07	****
18	width	C. elegans Adult	C. inopinata L2	20	20	400	6.59e-08	1.39e-07	****
18	width	C. elegans Adult	C. inopinata L3	20	20	397	1.04e-07	1.82e-07	****
18	width	C. elegans Adult	C. inopinata L4	20	20	332	0.000363	0.000446	***
18	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.49e-08	1.39e-07	****
18	width	C. elegans Dauer	C. elegans L1	20	20	286.5	0.019	0.022	*
18	width	C. elegans Dauer	C. elegans L2	20	20	58.5	0.000125	0.00016	***
18	width	C. elegans Dauer	C. elegans L3	20	20	0	6.17e-08	1.39e-07	****
18	width	C. elegans Dauer	C. elegans L4	20	20	0	6.53e-08	1.39e-07	****
18	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.62e-08	1.39e-07	****
18	width	C. elegans Dauer	C. inopinata Dauer	20	20	22.5	1.58e-06	2.32e-06	****
18	width	C. elegans Dauer	C. inopinata L1	20	20	256	0.129	0.14	ns
18	width	C. elegans Dauer	C. inopinata L2	20	20	101	0.007	0.009	**
18	width	C. elegans Dauer	C. inopinata L3	20	20	1	7.67e-08	1.49e-07	****
18	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.46e-08	1.39e-07	****
18	width	C. elegans Dauer	C. tropicalis Dauer	20	20	201.5	0.978	0.978	ns
18	width	C. elegans L1	C. elegans L2	20	20	3	9.35e-08	1.74e-07	****
18	width	C. elegans L1	C. elegans L3	20	20	0	5.91e-08	1.39e-07	****
18	width	C. elegans L1	C. elegans L4	20	20	0	6.26e-08	1.39e-07	****
18	width	C. elegans L1	C. inopinata Adult	20	20	0	6.34e-08	1.39e-07	****
18	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.63e-08	1.39e-07	****
18	width	C. elegans L1	C. inopinata L1	20	20	146	0.14	0.15	ns
18	width	C. elegans L1	C. inopinata L2	20	20	20.5	1.13e-06	1.69e-06	****
18	width	C. elegans L1	C. inopinata L3	20	20	0	6.32e-08	1.39e-07	****
18	width	C. elegans L1	C. inopinata L4	20	20	0	6.19e-08	1.39e-07	****
18	width	C. elegans L1	C. tropicalis Dauer	20	20	111.5	0.016	0.019	*
18	width	C. elegans L2	C. elegans L3	20	20	0	5.85e-08	1.39e-07	****
18	width	C. elegans L2	C. elegans L4	20	20	0	6.2e-08	1.39e-07	****
18	width	C. elegans L2	C. inopinata Adult	20	20	0	6.28e-08	1.39e-07	****
18	width	C. elegans L2	C. inopinata Dauer	20	20	78.5	0.000968	0.001	**
18	width	C. elegans L2	C. inopinata L1	20	20	399	6.71e-08	1.39e-07	****
18	width	C. elegans L2	C. inopinata L2	20	20	264.5	0.081	0.091	ns
18	width	C. elegans L2	C. inopinata L3	20	20	4	1.13e-07	1.94e-07	****
18	width	C. elegans L2	C. inopinata L4	20	20	0	6.13e-08	1.39e-07	****
18	width	C. elegans L2	C. tropicalis Dauer	20	20	356.5	2.24e-05	3.04e-05	****
18	width	C. elegans L3	C. elegans L4	20	20	2.5	8.93e-08	1.69e-07	****
18	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.69e-08	1.39e-07	****
18	width	C. elegans L3	C. inopinata Dauer	20	20	334.5	0.000272	0.000344	***
18	width	C. elegans L3	C. inopinata L1	20	20	400	5.73e-08	1.39e-07	****
18	width	C. elegans L3	C. inopinata L2	20	20	390	2.69e-07	4.45e-07	****
18	width	C. elegans L3	C. inopinata L3	20	20	162	0.307	0.321	ns
18	width	C. elegans L3	C. inopinata L4	20	20	5	1.27e-07	2.14e-07	****
18	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.03e-08	1.39e-07	****
18	width	C. elegans L4	C. inopinata Adult	20	20	27.5	3.18e-06	4.59e-06	****
18	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.39e-08	1.39e-07	****
18	width	C. elegans L4	C. inopinata L1	20	20	400	6.07e-08	1.39e-07	****
18	width	C. elegans L4	C. inopinata L2	20	20	400	6.49e-08	1.39e-07	****
18	width	C. elegans L4	C. inopinata L3	20	20	384	6.63e-07	1.02e-06	****
18	width	C. elegans L4	C. inopinata L4	20	20	173	0.472	0.483	ns
18	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.39e-08	1.39e-07	****
18	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.47e-08	1.39e-07	****
18	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.14e-08	1.39e-07	****
18	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.57e-08	1.39e-07	****
18	width	C. inopinata Adult	C. inopinata L3	20	20	397	1.04e-07	1.82e-07	****
18	width	C. inopinata Adult	C. inopinata L4	20	20	372	3.36e-06	4.78e-06	****
18	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.47e-08	1.39e-07	****
18	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.96e-08	1.39e-07	****
18	width	C. inopinata Dauer	C. inopinata L2	20	20	333	0.000323	0.000403	***
18	width	C. inopinata Dauer	C. inopinata L3	20	20	58	0.000122	0.000159	***
18	width	C. inopinata Dauer	C. inopinata L4	20	20	3	9.91e-08	1.8e-07	****
18	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	384	6.36e-07	9.98e-07	****
18	width	C. inopinata L1	C. inopinata L2	20	20	30	3.89e-06	5.45e-06	****
18	width	C. inopinata L1	C. inopinata L3	20	20	0	6.13e-08	1.39e-07	****
18	width	C. inopinata L1	C. inopinata L4	20	20	0	6e-08	1.39e-07	****
18	width	C. inopinata L1	C. tropicalis Dauer	20	20	143	0.122	0.134	ns
18	width	C. inopinata L2	C. inopinata L3	20	20	14	5.03e-07	8.03e-07	****
18	width	C. inopinata L2	C. inopinata L4	20	20	0	6.41e-08	1.39e-07	****
18	width	C. inopinata L2	C. tropicalis Dauer	20	20	302	0.006	0.007	**
18	width	C. inopinata L3	C. inopinata L4	20	20	19.5	1.07e-06	1.62e-06	****
18	width	C. inopinata L3	C. tropicalis Dauer	20	20	399	7.5e-08	1.49e-07	****
18	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.31e-08	1.39e-07	****
19	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.42e-08	1.48e-07	****
19	width	C. briggsae Dauer	C. elegans Dauer	20	20	211.5	0.764	0.772	ns
19	width	C. briggsae Dauer	C. elegans L1	20	20	300	0.007	0.008	**
19	width	C. briggsae Dauer	C. elegans L2	20	20	31.5	4.99e-06	7.1e-06	****
19	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.93e-08	1.48e-07	****
19	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.48e-08	1.48e-07	****
19	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.49e-08	1.48e-07	****
19	width	C. briggsae Dauer	C. inopinata Dauer	20	20	3.5	1.02e-07	1.89e-07	****
19	width	C. briggsae Dauer	C. inopinata L1	20	20	255	0.135	0.143	ns
19	width	C. briggsae Dauer	C. inopinata L2	20	20	72	0.000528	0.000632	***
19	width	C. briggsae Dauer	C. inopinata L3	20	20	2.5	9.39e-08	1.78e-07	****
19	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.16e-08	1.48e-07	****
19	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	135	0.079	0.087	ns
19	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.41e-08	1.48e-07	****
19	width	C. elegans Adult	C. elegans L1	20	20	400	6.25e-08	1.48e-07	****
19	width	C. elegans Adult	C. elegans L2	20	20	400	6.49e-08	1.48e-07	****
19	width	C. elegans Adult	C. elegans L3	20	20	399	7.05e-08	1.53e-07	****
19	width	C. elegans Adult	C. elegans L4	20	20	348.5	6.14e-05	7.98e-05	****
19	width	C. elegans Adult	C. inopinata Adult	20	20	157.5	0.255	0.267	ns
19	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.23e-08	1.48e-07	****
19	width	C. elegans Adult	C. inopinata L1	20	20	400	6.11e-08	1.48e-07	****
19	width	C. elegans Adult	C. inopinata L2	20	20	400	6.6e-08	1.48e-07	****
19	width	C. elegans Adult	C. inopinata L3	20	20	395	1.39e-07	2.43e-07	****
19	width	C. elegans Adult	C. inopinata L4	20	20	349	5.64e-05	7.55e-05	****
19	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.5e-08	1.48e-07	****
19	width	C. elegans Dauer	C. elegans L1	20	20	262	0.093	0.101	ns
19	width	C. elegans Dauer	C. elegans L2	20	20	59.5	0.000143	0.000183	***
19	width	C. elegans Dauer	C. elegans L3	20	20	0	5.92e-08	1.48e-07	****
19	width	C. elegans Dauer	C. elegans L4	20	20	0	6.47e-08	1.48e-07	****
19	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.48e-08	1.48e-07	****
19	width	C. elegans Dauer	C. inopinata Dauer	20	20	8.5	2.12e-07	3.51e-07	****
19	width	C. elegans Dauer	C. inopinata L1	20	20	219	0.613	0.627	ns
19	width	C. elegans Dauer	C. inopinata L2	20	20	83.5	0.002	0.002	**
19	width	C. elegans Dauer	C. inopinata L3	20	20	5.5	1.46e-07	2.51e-07	****
19	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.15e-08	1.48e-07	****
19	width	C. elegans Dauer	C. tropicalis Dauer	20	20	144.5	0.135	0.143	ns
19	width	C. elegans L1	C. elegans L2	20	20	0	6.15e-08	1.48e-07	****
19	width	C. elegans L1	C. elegans L3	20	20	0	5.77e-08	1.48e-07	****
19	width	C. elegans L1	C. elegans L4	20	20	0	6.3e-08	1.48e-07	****
19	width	C. elegans L1	C. inopinata Adult	20	20	0	6.31e-08	1.48e-07	****
19	width	C. elegans L1	C. inopinata Dauer	20	20	0	5.91e-08	1.48e-07	****
19	width	C. elegans L1	C. inopinata L1	20	20	133	0.066	0.074	ns
19	width	C. elegans L1	C. inopinata L2	20	20	11	3.08e-07	4.92e-07	****
19	width	C. elegans L1	C. inopinata L3	20	20	0	6.29e-08	1.48e-07	****
19	width	C. elegans L1	C. inopinata L4	20	20	0	6e-08	1.48e-07	****
19	width	C. elegans L1	C. tropicalis Dauer	20	20	52	5.95e-05	7.85e-05	****
19	width	C. elegans L2	C. elegans L3	20	20	2.5	8.55e-08	1.69e-07	****
19	width	C. elegans L2	C. elegans L4	20	20	0	6.54e-08	1.48e-07	****
19	width	C. elegans L2	C. inopinata Adult	20	20	0	6.55e-08	1.48e-07	****
19	width	C. elegans L2	C. inopinata Dauer	20	20	48.5	3.9e-05	5.3e-05	****
19	width	C. elegans L2	C. inopinata L1	20	20	398.5	7.48e-08	1.55e-07	****
19	width	C. elegans L2	C. inopinata L2	20	20	240.5	0.277	0.286	ns
19	width	C. elegans L2	C. inopinata L3	20	20	19	9.94e-07	1.51e-06	****
19	width	C. elegans L2	C. inopinata L4	20	20	0	6.22e-08	1.48e-07	****
19	width	C. elegans L2	C. tropicalis Dauer	20	20	331	0.000386	0.000481	***
19	width	C. elegans L3	C. elegans L4	20	20	6	1.5e-07	2.53e-07	****
19	width	C. elegans L3	C. inopinata Adult	20	20	0	6.14e-08	1.48e-07	****
19	width	C. elegans L3	C. inopinata Dauer	20	20	329	0.000456	0.000561	***
